id	ER-ATH-ERR1084765	ER-ATH-ERR1084764	ER-NOD-ERR1084806	ER-NOD-ERR1084805	TN-ATH-ERR1084766	TN-ATH-ERR1084768	TN-NOD-ERR1084799	TN-NOD-ERR1084798
ENSG00000204622	0.100418	0.557601	0.195797	0.380206	0	0.0738062	0	0
ENSG00000204632	0.0961709	0.554976	0.171474	0.392202	1.87502	0	1.45926	0
ENSG00000204642	0.0738062	0.552318	0.169738	2.45678	0	0	0	0
ENSG00000204655	0	0.548606	0.166191	0.416472	0	0	0	0
ENSG00000204694	0	0.54739	0	0.280793	0	0	0	0
ENSG00000204758	0	0.634032	0	0.30635	0	0	0	0
ENSG00000204790	0	0.659047	0	0.301671	0.772884	0	0	0
ENSG00000204842	0	0.654239	0.0891984	0.299179	0	0	0.634032	0
ENSG00000204844	2.10218	0.651781	0.0633898	0.293254	0	0	0	0
ENSG00000204852	0	0.649551	0.618234	0.288159	0	0.884226	0	0
ENSG00000204909	0	0.647552	0	0.314889	0	0	1.88783	0
ENSG00000204923	0	0.646647	0.351295	0.276652	0	0.20814	0	0.161579
ENSG00000205002	0	0.644542	0.347157	0.275319	0	0.20598	0	0
ENSG00000205054	0	0.641929	0.360766	0.270333	0.757291	0.204553	0	0
ENSG00000205076	0	0.639387	5.1508	9.3654	0	2.95168	0	0
ENSG00000205086	0	0.636803	0.248631	0.23137	0	0.190602	0	0
ENSG00000205325	2.18006	1.93232	0.772884	0.760638	0	5.14616	0.360766	4.16809
ENSG00000205336	0	0.661171	0.339692	0.351295	0	0.100418	0	1.07905
ENSG00000205352	0	0.632597	0.326492	0.347157	0	0.10294	0	0.831231
ENSG00000205420	0	0.629691	0.324	0.34285	0	0.107814	0	0
ENSG00000205542	11.3613	10.6062	10.8934	12.4469	10.7949	11.084	13.3302	11.3002
ENSG00000205595	3.2476	0.623586	8.13495	3.29987	2.33416	0.10865	1.11073	3.76363
ENSG00000205639	0	0.621429	0.836145	0.326492	0	0.136515	0	0
ENSG00000205662	0	0.618234	0	0.324	0	0.161579	0	0
ENSG00000205663	2.68843	4.89632	0	4.89632	4.00907	7.65748	4.58921	4.27898
ENSG00000205664	4.90395	5.75337	0	5.74307	4.17767	5.79375	5.13049	5.05923
ENSG00000205682	0	0.617084	0	0.322437	0	0.911752	0	0
ENSG00000205726	0	0.614777	0	0.319156	0	1.53795	0	0
ENSG00000205758	0	0.61062	0	0.31852	2.07763	2.08298	0	0
ENSG00000205791	0	0.608261	0	0.403727	0	0	0	0
ENSG00000205913	0	0.57577	1.5961	0.329873	0	0	0	0
ENSG00000205929	0	0.418854	0	0.336252	0	0	0	0
ENSG00000205971	0	0.416472	0	0.311398	0	0	0	0
ENSG00000206120	0	0.408966	0	0.904711	0	0	0	0
ENSG00000206150	2.17088	2.34518	1.38407	1.86267	0	1.93532	0	0.752613
ENSG00000206192	0	0.406484	1.41821	0	0.586644	0	0	0
ENSG00000206249	0	2.98178	0	0	0	2.80432	0	3.13031
ENSG00000206341	0	0.403727	1.58312	0	0	0	0.939114	0
ENSG00000206432	0	0.400013	0	0	2.83026	5.26523	0.715126	2.17808
ENSG00000206503	0	0.392202	2.12209	1.67524	4.84133	2.15283	5.40677	0
ENSG00000206527	0	1.69302	0	0	0	0.480789	0	0
ENSG00000206567	0	0.380206	0	0	0	0	0	0
ENSG00000211451	0	2.0796	4.00907	2.40086	2.24337	2.27724	2.15283	3.77194
ENSG00000211455	4.6028	4.41298	3.26018	5.097	5.743	5.48757	6.82134	5.43219
ENSG00000211584	0	0.360766	0	0	1.39264	0	0	0
ENSG00000212663	0	0.42152	0	0	0	0	0	0
ENSG00000212961	0	0.358993	0	1.54305	0	0	0	0
ENSG00000212993	0	0.355928	0	0	0	0	0	0
ENSG00000212994	0	4.27898	4.61492	0	2.92558	0	0	0
ENSG00000213023	0	0.353889	0	0.884226	3.5207	3.62221	4.43274	3.15428
ENSG00000213024	0	0.351295	0	0.68707	0	0	0	0
ENSG00000213064	0	1.36665	0.499162	0.47297	0.34285	0.267169	0.0633898	0.0738062
ENSG00000213073	0	0.350208	0	0	0	0	0.347157	0
ENSG00000213081	0	0.348318	0	0	0	0	0	0
ENSG00000213121	0	2.85387	0	0.80968	2.87043	1.05765	1.25733	1.89281
ENSG00000213189	0	0.347157	0	0	3.09173	0	0	0
ENSG00000213214	3.76363	3.83223	4.09439	2.99146	0	2.45678	2.751	0.55807
ENSG00000213225	0	0.343588	0	0	0	0	0	0
ENSG00000213235	0	0.34285	0	0	0	0	0	0
ENSG00000213265	0	0.507206	1.03077	0	0	0	0	0.651781
ENSG00000213300	5.34687	6.03921	0	5.53493	9.54458	4.90395	6.51308	5.91973
ENSG00000213356	0	0.542811	0	0	0	0	0	0
ENSG00000213358	0	0.539739	0	0	0	0	0	0
ENSG00000213366	4.30165	4.66173	7.15771	5.21341	5.66836	5.14418	3.09783	5.45852
ENSG00000213406	0	0.53618	0	0	2.28838	2.20427	4.02205	1.93232
ENSG00000213411	0	0.531265	0	1.73259	0	0.925922	0	0
ENSG00000213462	0	0.52676	0	0	0	0	0	0
ENSG00000213463	7.56183	7.49916	6.9902	7.63779	6.82299	5.60958	6.23807	5.546
ENSG00000213480	0	0.524157	0	0	1.59218	0	0	0
ENSG00000213590	0	0.520854	0	0	0	0	0	0.862429
ENSG00000213622	0	0.518727	0	0	0	2.99897	0	0
ENSG00000213625	0	0.516555	0	0	0	0	0	0
ENSG00000213699	0	1.82459	0	0	0	0	0	0
ENSG00000213763	0	0.51104	0	0	0	0	1.16334	0
ENSG00000213853	0	2.21369	1.73624	1.55464	0.215796	0	0.731744	0
ENSG00000213886	0	0.545347	0	0	5.9155	0	1.18977	0.96232
ENSG00000213888	0	2.24826	1.89783	0	0	0	0.759054	0
ENSG00000213965	0	0.499162	0	0	0	0	0	0
ENSG00000213971	0	0.49151	0	0	0	0	0	0
ENSG00000213988	0	0.485016	0	3.38177	3.60113	4.97114	3.28212	2.51248
ENSG00000214021	0	0.480789	0	0	0	0	0	0
ENSG00000214113	2.73577	0.47297	0	0	0	0.301671	0	0
ENSG00000214145	0	2.28838	1.21897	1.16334	0	0.874422	0.747005	2.33994
ENSG00000214199	0	0.47108	0	0	0	0	0	0
ENSG00000214210	0	0.458843	0	0	0	0	0	0
ENSG00000214249	0	0.450442	0	0	0.719518	0	0	0
ENSG00000214279	0	0.446822	0	0	0.664915	0	0	0
ENSG00000214331	0	0.107025	0	0	1.85152	0	0	0
ENSG00000214369	2.74338	0	0	0	0	0	0	0
ENSG00000214402	0	0	2.81365	2.17808	2.64521	0	0.703789	0
ENSG00000214413	0	2.40086	0	0	0	0	0	0
ENSG00000214432	0	0	0	0	0	0	0	0
ENSG00000214435	0	0	0	0	0	0.769332	0	0.564307
ENSG00000214491	0	0	0	0.718535	2.42787	2.41389	0.329873	4.97114
ENSG00000214548	0	0	0	0	0	0	0	0
ENSG00000214645	0	4.17767	2.7899	0	3.08434	2.55284	3.72029	3.3495
ENSG00000214653	0	0	0	0	0	0	0	0
ENSG00000214700	0	0	3.12294	2.84559	1.54305	2.14908	1.95543	0
ENSG00000214796	0	0	0	1.52575	0	0	0	0
ENSG00000214842	0	0	0	0	3.09557	2.128	0	1.75853
ENSG00000214976	0	0	0	0	0	0	0	0
ENSG00000215012	0	0	0	0	0	0	0	0
ENSG00000215014	0	0	0	0	0	0	0	0
ENSG00000215018	0	0	2.99675	0	0	0	0	0.601075
ENSG00000215029	0	0	0	0	1.70365	0	0	0
ENSG00000215039	0	0	0	0	0	3.2023	2.83549	2.36074
ENSG00000215046	0	0	0	0	0	0	0	0
ENSG00000215182	3.02026	0	0	8.97669	0.319156	0	2.33076	0.636803
ENSG00000215198	0	0	0	0	0	0	0	0
ENSG00000215241	0	0	0	0	0	0	0	0
ENSG00000215246	0	0	0	0	0	0	0	0
ENSG00000215256	0	0	0	0	0	0	0	0
ENSG00000215302	0	0	0	0	0	0	0	0
ENSG00000215346	0	0	0	0	0	2.43654	0	0.914201
ENSG00000215386	3.39619	0	4.16809	5.43851	6.15808	5.81141	7.28319	6.95871
ENSG00000215399	0	0	0	0	0	2.09258	0	0
ENSG00000215452	0	0	0	0	0.641929	4.46261	2.92558	3.56088
ENSG00000215504	0	0	0	1.51278	0	0	0.0633898	0.608261
ENSG00000215559	0	0	0	0	0	0	0	0
ENSG00000215565	0	0	3.98565	0	0	0	0	0
ENSG00000215866	0	0	0	0	0	1.76173	0	0
ENSG00000215883	0	0	0	0	0	0	0	0
ENSG00000216895	0	0	0	0	0	0	0	0
ENSG00000217120	0	0	0	0	0	0	0	0
ENSG00000217746	0	2.82021	0	0	0	0	1.40469	0
ENSG00000218208	0	0	0	0	0	0	0	2.35812
ENSG00000218739	2.23433	0	0	0	0	0	1.69302	0
ENSG00000219102	3.80779	3.93031	1.82834	2.33416	5.65266	1.51278	2.58046	1.78209
ENSG00000219294	2.62064	0	2.293	1.23712	0	1.96345	1.40972	0.760638
ENSG00000219626	1.80274	2.03318	1.90876	0	0.690892	0.744377	1.57266	1.36665
ENSG00000219926	0	0	0	0	0.955312	5.17253	3.83223	2.81365
ENSG00000219993	0	0	0.343588	0	0	0	0	0
ENSG00000220875	0	4.58921	2.98661	2.98661	4.10712	0	0	0
ENSG00000221914	4.68023	4.87936	3.02026	3.87566	3.14522	3.79464	4.87936	3.06118
ENSG00000221947	0	0	3.30875	0	0.53618	0.979562	0	0
ENSG00000221953	0	0	0.946146	0	0.747005	0	0	0
ENSG00000222448	0	4.49805	0	0	0	0	0	0
ENSG00000222640	0	0	0	0	0	0	0	0
ENSG00000223351	0	0	0	0	0	0	2.49458	0
ENSG00000223374	0	4.91682	2.89541	0	5.2631	2.61213	4.00054	3.83876
ENSG00000223392	0	0	0	0	0	0	2.08799	0
ENSG00000223396	1.86634	3.08434	0	1.84195	0	0	0	0
ENSG00000223518	2.41001	2.59213	4.97114	2.45995	0.777243	1.88244	0	1.35758
ENSG00000223525	0	0	0	2.08799	1.87094	0	2.33416	3.66227
ENSG00000223529	0	0	0	0	0	1.2006	0	0.825082
ENSG00000223551	0	0	0	0	0	0	1.85809	1.80274
ENSG00000223668	0	2.47895	0	1.44822	1.08414	1.21897	0	2.87043
ENSG00000223704	0	0	0	0	0	0	0	0
ENSG00000223709	0	0	0	0	0	0	0.827444	0
ENSG00000223756	0	0	1.67524	0	0	0	1.08414	0
ENSG00000223760	0.339692	0	0	0	0	0	0	0
ENSG00000223930	0	0	0	0	0	0	1.13824	0
ENSG00000223941	0	0	0	0	0	0	0	0
ENSG00000223949	0	0	0.951483	0	0	0	0	0.907628
ENSG00000224008	0	0	0	0.896765	0	0	0	0
ENSG00000224064	0	0	5.56176	4.3627	0	2.87043	3.90237	0
ENSG00000224113	0	0	0.880988	0	0.276652	0.408966	0.20814	0
ENSG00000224130	0	0	0	1.23317	1.92344	2.96566	1.54305	2.72165
ENSG00000224238	0	0	0	0	0	0	0	0
ENSG00000224413	0	0	0	0.155094	0	0.811253	0	0
ENSG00000224424	0	0	0.698066	0	0.416472	0	0	0
ENSG00000224494	0	0	0	0	1.26162	0	0	0
ENSG00000224602	0	0	0	0	0	0	0	0
ENSG00000224631	0	0	0	0	5.47235	2.70051	0	3.44019
ENSG00000224717	0	0	0	0	0	0	0	0
ENSG00000224799	0.792319	0	0	0	0	2.01011	0	0
ENSG00000224838	3.94349	4.1423	3.77911	0	0	3.13031	3.61235	2.76797
ENSG00000224853	0.786254	0	0	0	0	7.2997	4.30165	5.92083
ENSG00000224864	3.71164	3.85765	0	4.53419	5.45788	6.87529	3.62221	4.61492
ENSG00000224897	0.780257	0	0	0	0	0	0	0
ENSG00000225156	0.777243	2.67372	0	0	1.47771	3.30875	0.516555	3.12294
ENSG00000225194	0.772884	0	0	0	0	0	0	0
ENSG00000225224	0.794013	0	0	0	0	0	0	2.26093
ENSG00000225226	0.76433	0	0	0	0	0	0	0
ENSG00000225278	3.72029	0	3.45462	2.82708	1.97112	1.77182	2.44368	2.86286
ENSG00000225339	1.56132	0	0	0	0	0	0.10294	0
ENSG00000225470	0.760638	0	1.26162	0	3.44827	0	0	0
ENSG00000225541	0.759054	0	0	0	0	0	0	0
ENSG00000225542	0.752613	0	0	0	0	0	0	0
ENSG00000225564	0.816965	0	0	0	0	0	0	0
ENSG00000225636	0.836145	2.68039	2.36074	1.69896	2.128	2.07763	1.87502	0
ENSG00000225643	0.833476	3.69668	2.751	2.77781	4.79017	4.07017	3.02026	2.16505
ENSG00000225746	0.831231	0	4.18455	0	0	0	0	2.18276
ENSG00000225774	0.829654	0	0	2.4495	0	0	0	1.10674
ENSG00000225786	0.827444	0	0	0	3.66911	0	0	0
ENSG00000225806	0.826241	0	0	4.26846	4.25873	5.30995	2.77781	5.31252
ENSG00000225830	5.81051	5.83165	4.54293	4.97114	3.95509	4.15617	5.21553	5.00783
ENSG00000225860	0.825082	0	0.904711	0	0	0	0	0
ENSG00000225889	0.823896	0	0	0	0	3.01106	0	0
ENSG00000225914	2.52843	2.97383	3.04761	2.43654	2.54509	3.51005	1.53259	3.55676
ENSG00000225932	0.839368	4.97114	2.01011	0	0.253335	0	5.2866	4.34272
ENSG00000225968	0.813975	0	0	0	2.19376	5.4165	3.29987	0
ENSG00000226026	0.811253	0	0	0	0	0	0	0.548606
ENSG00000226068	0.80968	0	0	0	0	0	0	0
ENSG00000226137	0.808013	0	0	0	1.49531	0	0	0
ENSG00000226145	0.804793	0	0	7.39177	0	8.98866	8.33393	3.07686
ENSG00000226216	0.801592	0	0	0	0	0	0	0
ENSG00000226252	0.798963	0	0	0	0.976743	0	0.877387	0
ENSG00000226328	0.770698	0	0	0	0	0	0	0
ENSG00000226329	0.692684	0	0	0	1.77182	5.30534	0.880988	3.83223
ENSG00000226383	0.690892	0	5.72169	5.53066	0	0	2.93173	0
ENSG00000226403	0.689516	0	0	3.80779	4.38406	4.64505	5.14248	3.09173
ENSG00000226436	0.68707	0	0	0	0	0	2.63149	0
ENSG00000226537	0.683104	0	0	0	0	1.67858	0	0
ENSG00000226642	0.673123	0	0	0	0	0	1.73259	0
ENSG00000226758	0.696202	0	0	0	0	0	0	1.47771
ENSG00000226887	0.666922	0	0	0	1.25117	0.823896	0	0
ENSG00000226974	0.664915	0	0	0	0	3.59048	2.70051	2.6267
ENSG00000227007	0.66228	0.0517205	0	0.623586	0.96232	0	0	0
ENSG00000227019	0.661171	0.0891984	0	0	0	6.19752	0	0
ENSG00000227165	0.659047	0.085589	4.03307	0	0	0	0	0
ENSG00000227189	0.651781	0.0838052	4.28801	3.09783	2.41389	0	0	0
ENSG00000227214	0.715126	0.0811494	0	0	0	0	0	0
ENSG00000227372	0.744377	0.0802844	0	0	0	0	0	0
ENSG00000227430	0.740832	0.0738062	0	0	0	0	0	0
ENSG00000227471	0.734958	0.0728258	2.47895	0	0	0	0	0.666922
ENSG00000227500	2.19376	0.0633898	0	0	0	0	0.602227	0.759054
ENSG00000227568	0.731744	0.0633898	2.16008	0	1.86634	0	0	1.55464
ENSG00000227671	0.7275	0.0537453	0	0	2.00452	0	0	0
ENSG00000227775	0.719518	2.24337	0	0	0	0	0	0
ENSG00000227908	0.718535	0.0891984	0	0	0	0	0	0.586644
ENSG00000227964	0.747005	0.0496791	0	0	0	0.786254	0	0
ENSG00000228043	0.712685	0.0268889	0	0	1.55853	0	0	0
ENSG00000228203	0.711732	0	0	0	0	0	0.842667	0
ENSG00000228224	0.930493	0	0	0	2.58046	0	0	0
ENSG00000228295	0.705202	0	0	0	0	2.97383	6.32995	0
ENSG00000228308	0.703789	0	0	0	0	0	0	0
ENSG00000228340	0.698066	0	0	0	0	5.88805	2.36074	2.13631
ENSG00000228389	0.697668	2.6267	1.76744	0	0	0	0	0.634032
ENSG00000228463	0.668889	0	0	0	0	0	0	0
ENSG00000228484	0.921757	0	0	0	0	0	0	0
ENSG00000228502	0.925922	0	0	0	1.10674	1.20507	0	0.820255
ENSG00000228532	6.2462	6.82222	7.68275	0	4.55808	6.31094	4.21166	0
ENSG00000228577	0.994546	0	0	0	0	0	0	0
ENSG00000228681	0.957042	0	0	0	0	0	0	0
ENSG00000228703	4.16809	0	2.26093	2.21369	5.53584	5.36616	0	0
ENSG00000228716	0.970427	1.74291	0	0	0	0	0	0
ENSG00000228725	0.983561	0	1.65832	0	1.18977	1.34892	0	0
ENSG00000228751	0.988285	0	0	0	0	0	0	0
ENSG00000228794	0.880988	0	0	0	0	0	0	0
ENSG00000228862	0.955312	0	0	0	0	0	0	0
ENSG00000228998	0.845921	2.02497	0	0.859467	0	0	0.542811	0
ENSG00000229142	0.84896	0	0	0	0	0	0	0
ENSG00000229152	0.850672	0	3.15022	0	7.11219	4.28801	2.73577	2.73577
ENSG00000229162	0.862429	0	0	0	2.99675	4.45131	3.73003	2.52843
ENSG00000229172	0.864518	0	0	0	0	0	0	0
ENSG00000229180	0.866916	0	0	0.520854	0	0.30635	0	0
ENSG00000229267	0.877387	0	0	0	0	0	0	0
ENSG00000229298	4.24378	3.09783	0	2.10746	3.61235	4.56537	3.12294	3.8949
ENSG00000229473	0.896765	0	4.37162	5.04684	0	0	3.4971	0
ENSG00000229498	0.897448	0	0	0	0	0	0	0
ENSG00000229556	0.906152	0	0	0	0	0	0	0
ENSG00000229563	0.911752	0	0	0	0	0	0	0
ENSG00000229618	0.913534	0	0	0	0	0	0	0
ENSG00000229625	0.914201	0	2.82708	0	0	0	0	0
ENSG00000229638	0.904711	0	0	1.51934	1.91846	0	0	0
ENSG00000229676	0.887698	0	0	0.7275	1.23712	0	0	0
ENSG00000229852	0.874422	0	0	2.05009	0	0.798963	0	0.270333
ENSG00000229951	0.869798	0	0	0.786254	0	1.13371	0	0
ENSG00000229967	0.859467	0	0	0	1.86267	0	0	0
ENSG00000230006	0.855816	0	0	0	0	0	0	0
ENSG00000230088	0.951483	0	0	3.40636	0	0	0	0
ENSG00000230188	0.946146	0	0	0	0	0	0	0
ENSG00000230207	0.915297	0	0	0	0	1.27478	0	0.877387
ENSG00000230215	0.976743	0	0	2.41001	0	0	0	0
ENSG00000230259	8.2159	8.10761	6.49617	6.01699	4.00054	6.36918	6.32719	6.85686
ENSG00000230364	0.979562	0	0	0	0	0	0	0
ENSG00000230392	0.894849	0	0	0	0.591993	0	0	0
ENSG00000230426	0.842667	0	0	0	0	0	0	0
ENSG00000230500	0.907628	0	0	0	0	0	0	0
ENSG00000230516	0.914201	0	0	0	0	0	0	0
ENSG00000230581	0.973935	0	0	0	0	0	0	0
ENSG00000230606	0.96777	0	0	0	0	0	0	0
ENSG00000230651	0.943726	0	0	0	0	1.94357	0	0
ENSG00000230666	0.933818	0	0	0	0	0	0	0
ENSG00000230673	0.177949	0	0	0	3.13031	3.65412	0	0
ENSG00000230795	0.319156	0	1.86267	0	0	0	0	0
ENSG00000230850	4.02205	4.3627	5.18683	2.37331	4.73311	2.03671	5.72404	3.98565
ENSG00000230873	0.314889	1.24807	0	0	0	0	0	0
ENSG00000230898	0.311398	1.21897	0	0	0	3.1672	0	0
ENSG00000230928	3.42	3.57972	0	0	1.9796	4.37162	1.72462	0
ENSG00000231081	0.30635	0.982406	0	0	0	0	2.09258	0
ENSG00000231106	0.301671	1.18306	0	0	0	7.14303	1.20836	6.06711
ENSG00000231189	0.296034	1.17985	0	0	0	0	0	0
ENSG00000231205	0.293254	1.17112	2.79279	0	3.10169	6.09967	3.92089	2.01011
ENSG00000231290	2.56084	2.14908	0	1.39264	1.27478	5.49368	3.69668	7.64207
ENSG00000231419	0.285581	1.11772	0	0	0	0	0	0
ENSG00000231435	3.05386	2.66207	4.32817	4.58921	0	3.75543	1.86634	0
ENSG00000231439	0.275319	1.12676	0	0	0	0	0	0
ENSG00000231560	3.01106	3.25515	1.05765	1.9679	0	2.19376	3.13031	2.20837
ENSG00000231703	0.351295	1.12985	0	0	0.0838052	0	0	0
ENSG00000231760	0.350208	1.13371	1.80274	0	0.107025	1.44822	0	0
ENSG00000231767	0.348318	1.13824	0	0	0.10865	0	0	0
ENSG00000231806	0.347157	1.14691	0	0	0.0738062	0	1.13371	0
ENSG00000231817	0.343588	1.19633	0	0	3.81995	8.21768	7.31138	4.91682
ENSG00000231826	0.34285	1.16097	0	0	2.93959	8.33699	4.73311	0
ENSG00000231896	0.341054	1.17688	0	0	0	0	0	0
ENSG00000231925	0.336252	1.18586	0.666922	0	0	0	0	0
ENSG00000231964	0.334298	0.96777	0	0	2.53898	0	0	2.27724
ENSG00000231965	0.331081	0.970427	0	0	0	2.32354	2.16505	3.23504
ENSG00000231991	0.329873	0.979562	0	1.50129	1.21897	1.14691	0	0.866916
ENSG00000232006	0.326492	0.988285	0	0	0	0	0	0
ENSG00000232098	2.25559	0.994546	1.73259	0.855816	0	2.36074	1.9983	0
ENSG00000232164	2.93173	4.26846	3.25515	1.18977	0	0.96232	2.00015	2.76031
ENSG00000232196	0.20231	1.09393	0	0	1.20507	0	0	0
ENSG00000232233	1.14691	2.23433	0.608261	0	0	2.58046	1.58312	0
ENSG00000232274	0.198726	1.20507	0	0	0	0	0	0
ENSG00000232295	0.195797	1.27478	0	0	3.2968	8.11317	5.82171	0
ENSG00000232333	0.19279	1.29126	0	0	0	0	0	2.25559
ENSG00000232341	2.33994	1.25117	0	0	5.28117	0	1.61962	0.874422
ENSG00000232386	0.190602	1.22602	0	0	0	0	0	3.39619
ENSG00000232406	0.187515	1.2006	0	0	0	0	0	0
ENSG00000232499	0.175546	1.25733	1.87094	0	0	0	0	0
ENSG00000232527	0.171474	1.2648	2.95168	0	0	0	2.48589	0
ENSG00000232542	0.169738	0.734958	0	0	0.102086	0	0	0
ENSG00000232564	0.166191	0.740832	0	0	0	0	0	0
ENSG00000232593	0.163233	0.744377	0	0	1.40469	0	1.20507	0
ENSG00000232662	0.161579	0.747005	0	0	0	0	0	0.943726
ENSG00000232677	0.159915	0.748262	0	0	0.983561	0	1.60947	0
ENSG00000232710	2.98178	3.23099	2.31616	2.93959	3.77194	4.98634	3.28659	4.3627
ENSG00000232745	2.86286	2.2663	5.34549	0	2.56084	0	1.24443	1.12676
ENSG00000232759	1.82459	0.757291	0	0.42152	0	0.762319	0.591993	0.552318
ENSG00000232774	3.67658	3.18633	3.77194	3.4971	1.67524	5.0107	3.95509	4.08149
ENSG00000232906	3.64419	3.95509	2.58046	2.59213	5.64269	2.50422	1.67524	3.67886
ENSG00000232931	0.223334	0.759054	0	0.360233	0	0	0	0
ENSG00000232949	0.221369	0.762319	0	0.400013	0	0	0	0
ENSG00000233026	0.218567	0.808013	0	0.296034	0	0	0	0
ENSG00000233048	0.270333	0.772884	0	0.285581	0	0	0	0
ENSG00000233056	0.212361	0.780257	0	0.267169	0	0	0	0
ENSG00000233057	0.210954	0.786254	0	0.25939	0.0633898	0	0	0.836145
ENSG00000233086	0.209551	0.794013	0	0.253335	0	0	0	0
ENSG00000233101	0.20814	0.796478	9.98809	0.343588	6.0175	0	6.26773	0
ENSG00000233163	0.204553	4.13115	0	0.339692	0	0	0	0
ENSG00000233183	0.406484	0.798963	0	0.355928	0	0	0.107814	0.107814
ENSG00000233218	4.79017	3.4971	4.14933	3.21111	3.83876	0	2.07763	2.79279
ENSG00000233251	3.1911	3.37135	2.4495	2.03052	2.22984	3.86985	2.18006	3.28659
ENSG00000233332	0.586644	0.66228	0	2.48589	0	3.55676	0.796478	2.66207
ENSG00000233393	0.583817	0.673123	0	0.32585	0	0	0	0
ENSG00000233429	0.579029	0.677517	0	0.329873	5.81084	7.55588	3.48983	4.56537
ENSG00000233452	0.57577	0.680547	0	0.331081	0	0	0	0
ENSG00000233476	5.38734	5.29707	4.21865	5.06569	6.42213	5.57803	4.90395	5.73593
ENSG00000233665	0.601075	0.68707	0	0.341054	0.0268889	0	0	0
ENSG00000233725	3.63495	0.690892	0.309436	4.18455	2.01011	5.54997	3.08434	3.46583
ENSG00000233785	0.564307	0.731744	0.311398	0.350208	2.76797	0	0	0
ENSG00000233828	0.557601	0.697668	1.13371	2.33994	0.0496791	0.901721	0	0
ENSG00000233901	0.554976	0.699019	0.31852	0.353889	0.0517205	0	0	0
ENSG00000233907	0.552318	0.703789	0.319156	0.334298	0	0	0	0
ENSG00000234047	0.623586	0.710736	0.329873	0.223334	0	0	0	0
ENSG00000234062	0.646647	0.719518	0.334298	0.248631	0	0	0	0.605021
ENSG00000234072	2.46468	0.7275	0.896765	0.762319	0	1.50129	3.03573	1.86634
ENSG00000234129	0.641929	3.67886	2.91287	4.13115	5.08543	3.1911	4.49805	3.71164
ENSG00000234352	0.639387	0.890821	0.223334	0.309436	0	0	0	2.03052
ENSG00000234380	0.636803	0.896765	0.833476	0.418854	0	0	0	0
ENSG00000234407	0.634032	0.897448	0.285581	0.406484	0	0.14865	0	0.7275
ENSG00000234449	3.81995	5.07605	0.288159	1.36665	1.24443	5.91889	5.55176	5.16135
ENSG00000234509	0.647552	0.901721	0.293254	0.360766	0.836145	0.137544	0	0
ENSG00000234741	0.621429	0.906152	0.25939	0	0	0.107814	1.84195	0
ENSG00000234745	4.28801	3.26018	2.22317	0	3.96883	3.73003	4.21865	0
ENSG00000234889	0.617084	0.911752	0.360233	0	0	0.0909436	0	0
ENSG00000234899	0.614777	0.913534	0.350208	0	0	7.61889	7.06235	3.09557
ENSG00000234912	0.602227	0.96232	0.355928	0	0	0.0891984	0	0
ENSG00000234978	4.33522	3.91099	5.42724	1.75252	4.06432	2.52843	5.54075	3.63495
ENSG00000235023	0.47108	1.96345	0.353889	0	0	0.0838052	0	0
ENSG00000235034	0.450442	0.921757	0	0	0	0.0811494	7.24598	0
ENSG00000235098	0.446822	0.925922	0	0	0	1.03077	0	0
ENSG00000235174	0.42152	0.930493	0.0268889	0.0738062	4.21166	0.169738	0	0
ENSG00000235257	0.418854	0.933818	0.0517205	0	0	0.177949	0	0
ENSG00000235314	1.75853	0.936763	0.0738062	0	0	0.198726	0	0
ENSG00000235432	0.408966	0.939114	0.0838052	0	0	0.20231	2.28838	0
ENSG00000235489	0.47297	0.943726	0.085589	1.72462	4.45131	1.49531	1.70365	0.697668
ENSG00000235493	4.18455	0.951483	2.78169	2.0545	1.83782	0.213028	1.57943	0
ENSG00000235565	2.85387	2.83026	2.35812	2.751	3.54011	3.39619	2.37331	1.23712
ENSG00000235643	0.380206	0.955312	0	0.0537453	0	0	0	0
ENSG00000235652	3.86985	0.957042	5.36691	1.9796	3.15428	1.76744	2.22984	2.80432
ENSG00000235655	10.18	9.87619	10.4274	9.9144	10.1465	9.38823	9.88684	9.82939
ENSG00000235725	2.14908	0.960728	0	0.0633898	0.0909436	3.64419	2.34518	0
ENSG00000235781	0.545347	0.813975	0	0.0728258	2.30869	0	0	0
ENSG00000235884	0.539739	0.820255	0	0	0.0802844	0	0	0
ENSG00000235903	0.53618	0.823896	0.163233	0	0.0811494	0	0.531265	0
ENSG00000235939	0.531265	0.825082	4.66173	5.63497	0.085589	2.64521	3.1911	3.86985
ENSG00000235994	0.524157	0.827444	0.187515	5.58751	0.0961709	0	0	2.44368
ENSG00000236008	5.42164	5.37565	6.91937	6.47233	0.921757	4.24378	3.54872	0.545347
ENSG00000236053	0.54739	0.829654	0.19279	2.22607	0.107814	0	0	0
ENSG00000236062	0.516555	0.831231	0.212361	0	0.107814	0	0	0
ENSG00000236081	2.96566	5.3604	3.80779	2.99675	2.71203	9.33132	7.82501	1.73259
ENSG00000236194	3.79464	2.87914	0.200115	1.93232	3.75543	2.62064	2.14908	2.06015
ENSG00000236200	0.499162	0.884226	2.40086	0	0.100418	0.0268889	0	0
ENSG00000236204	0.49151	0.850672	2.55284	0	0.0944624	0.0537453	0	0
ENSG00000236393	0.485016	0.864518	0.210954	0	0.583817	0.0728258	0	0
